Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:05:24 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
0.0256034, -0.0280308, 0.0285577, -0.0119173, 0.7425, 144.5121918, 0.7425, 73.5365906, 0.7425, 18.5975609, 0.0256034, -0.0052033, 0.0256034, 0.0223239, 0.0256034, -0.0317235, 0.0256034, -0.030045, 0.0256034, -0.0025177, 0.0256034, 0.0350805, , , , , , , 
0.026069, -0.0270237, 0.0290769, -0.0129244, 0.756, 149.9390259, 0.756, 16.5243912, 0.756, 37.8048782, 0.026069, -0.0035248, 0.026069, 0.0216526, 0.026069, -0.0315557, 0.026069, -0.0602579, 0.026069, -0.0028534, 0.026069, 0.0522011, , , , , , , 
0.0265345, -0.0287022, 0.0295962, -0.0132601, 0.7695, 140.4878082, 0.7695, -81.1585388, 0.7695, 97.3170776, 0.0265345, -0.0028534, 0.0265345, 0.0206455, 0.0265345, -0.0280308, 0.0265345, -0.0803998, 0.0265345, -0.0028534, 0.0265345, 0.0602579, , , , , , , 
0.027, -0.0310521, 0.0301154, -0.0127565, 0.783, 160.36586, 0.783, -222.3780518, 0.783, 94.0243912, 0.027, -0.0043641, 0.027, 0.0206455, 0.027, -0.0243381, 0.027, -0.0773785, 0.027, -0.0026856, 0.027, 0.0488441, , , , , , , 
0.0274655, -0.027863, 0.0306346, -0.0124208, 0.7965, 244.2073212, 0.7965, -248.23172, 0.7965, 52.3170738, 0.0274655, -0.0075532, 0.0274655, 0.0209812, 0.0274655, -0.0238346, 0.0274655, -0.0614328, 0.0274655, -0.0041962, 0.0274655, 0.027863, , , , , , , 
0.027931, -0.0273594, 0.0311538, -0.0117494, 0.81, 252.2561035, 0.81, -269.512207, 0.81, 59.7560997, 0.027931, -0.0092317, 0.027931, 0.0219883, 0.027931, -0.0270237, 0.027931, -0.0555581, 0.027931, -0.0057069, 0.027931, 0.0263523, , , , , , , 
0.0283966, -0.0276951, 0.0316731, -0.0129244, 0.8235, 148.2926788, 0.8235, -220.6707306, 0.8235, 83.4756088, 0.0283966, -0.008896, 0.0283966, 0.0224918, 0.0283966, -0.0323949, 0.0283966, -0.0599222, 0.0283966, -0.0062104, 0.0283966, 0.0585794, , , , , , , 
0.0288621, -0.0142672, 0.0321923, -0.014435, 0.837, 88.7195129, 0.837, -50.8536606, 0.837, 81.9512177, 0.0288621, -0.0065461, 0.0288621, 0.0219883, 0.0288621, -0.036759, 0.0288621, -0.057908, 0.0288621, -0.0070497, 0.0288621, 0.0944991, , , , , , , 
0.0293276, 0.0090639, 0.0327115, -0.0132601, 0.8505, -32.0731697, 0.8505, 164.6341553, 0.8505, 56.341465, 0.0293276, -0.0041962, 0.0293276, 0.0216526, 0.0293276, -0.0399481, 0.0293276, -0.0313878, 0.0293276, -0.0068818, 0.0293276, 0.0872816, , , , , , , 
0.0297931, 0.0172885, 0.0332308, -0.0119173, 0.864, -113.1707306, 0.864, 164.3292694, 0.864, 70.9146347, 0.0297931, -0.0031891, 0.0297931, 0.0216526, 0.0297931, -0.0424659, 0.0297931, -0.0097353, 0.0297931, -0.0065461, 0.0297931, 0.0206455, , , , , , , 
0.0302586, 0.0119173, 0.03375, -0.0119173, 0.8775, -113.6585388, 0.8775, 182.0731812, 0.8775, 129.2073212, 0.0302586, -0.0016785, 0.0302586, 0.0206455, 0.0302586, -0.0394446, 0.0302586, -0.0310521, 0.0302586, -0.0065461, 0.0302586, -0.0619364, , , , , , , 
0.0307241, 0.0095674, 0.0342692, -0.0109102, 0.891, -49.6951218, 0.891, 257.012207, 0.891, 203.4756165, 0.0307241, -0.0008392, 0.0307241, 0.0199741, 0.0307241, -0.0337377, 0.0307241, -0.0599222, 0.0307241, -0.0068818, 0.0307241, -0.0955062, , , , , , , 
0.0311897, 0.0127565, 0.0347885, -0.0099031, 0.9045, -65, 0.9045, 281.4634094, 0.9045, 87.8048782, 0.0311897, -0.0030213, 0.0311897, 0.0209812, 0.0311897, -0.030045, 0.0311897, -0.066804, 0.0311897, -0.0068818, 0.0311897, -0.0699931, , , , , , , 
0.0316552, 0.0048676, 0.0353077, -0.0095674, 0.918, -198.9024506, 0.918, 101.2804871, 0.918, 20.2439022, 0.0316552, -0.0068818, 0.0316552, 0.0199741, 0.0316552, -0.0283665, 0.0316552, -0.0580758, 0.0316552, -0.0075532, 0.0316552, -0.0229953, , , , , , , 
0.0321207, -0.0240024, 0.0358269, -0.008896, 0.9315, -278.7804871, 0.9315, -163.9634247, 0.9315, 29.0853672, 0.0321207, -0.0095674, 0.0321207, 0.0186313, 0.0321207, -0.0260166, 0.0321207, -0.0404517, 0.0321207, -0.0083925, 0.0321207, 0.0171206, , , , , , , 
0.0325862, -0.0538796, 0.0363462, -0.0099031, 0.945, -325.3658752, 0.945, -344.3292847, 0.945, 14.5121956, 0.0325862, -0.0112459, 0.0325862, 0.0186313, 0.0325862, -0.0229953, 0.0325862, -0.012253, 0.0325862, -0.0082246, 0.0325862, 0.0374304, , , , , , , 
0.0330517, -0.063447, 0.0368654, -0.0092317, 0.9585, -356.5243835, 0.9585, -92.7439041, 0.9585, -4.8170733, 0.0330517, -0.0099031, 0.0330517, 0.0186313, 0.0330517, -0.0203098, 0.0330517, -0.01561, 0.0330517, -0.0068818, 0.0330517, 0.036759, , , , , , , 
0.0335172, -0.0538796, 0.0373846, -0.0082246, 0.972, -334.8170776, 0.972, 49.8780518, 0.972, 24.5121956, 0.0335172, -0.0085603, 0.0335172, 0.0193027, 0.0335172, -0.0198062, 0.0335172, -0.0486763, 0.0335172, -0.0045319, 0.0335172, 0.0216526, , , , , , , 
0.0339828, -0.0424659, 0.0379038, -0.0092317, 0.9855, -351.4634094, 0.9855, 122.6219559, 0.9855, 69.2682953, 0.0339828, -0.0095674, 0.0339828, 0.0204776, 0.0339828, -0.0216526, 0.0339828, -0.0669718, 0.0339828, -0.0038605, 0.0339828, -0.0035248, , , , , , , 
0.0344483, -0.0391089, 0.0384231, -0.0105745, 0.999, -444.5731812, 0.999, 248.2926941, 0.999, 63.841465, 0.0344483, -0.012253, 0.0344483, 0.0226596, 0.0344483, -0.0243381, 0.0344483, -0.0627756, 0.0344483, -0.0052033, 0.0344483, -0.0340734, , , , , , , 
0.0349138, -0.0317235, 0.0389423, -0.0129244, 1.0125, -520.1829224, 1.0125, 284.0243835, 1.0125, 30.9146347, 0.0349138, -0.0129244, 0.0349138, 0.0246738, 0.0349138, -0.0260166, 0.0349138, -0.0525368, 0.0349138, -0.0065461, 0.0349138, -0.0431373, , , , , , , 
0.0353793, -0.002182, 0.0394615, -0.0159457, 1.026, -500.9756165, 1.026, 253.5975647, 1.026, 0.6707317, 0.0353793, -0.0115816, 0.0353793, 0.0261845, 0.0353793, -0.0263523, 0.0353793, -0.0260166, 0.0353793, -0.0058747, 0.0353793, -0.0253452, , , , , , , 
0.0358448, 0.040116, 0.0399808, -0.01561, 1.0395, -365.2438965, 1.0395, 893.5975952, 1.0395, -99.6951218, 0.0358448, -0.0102388, 0.0358448, 0.0263523, 0.0358448, -0.0256809, 0.0358448, -0.0048676, 0.0358448, -0.0038605, 0.0358448, 0.0018463, , , , , , , 
0.0363103, 0.0481727, 0.0405, -0.0151064, 1.053, -214.9390259, 1.053, 496.2195129, 1.053, -253.23172, 0.0363103, -0.0105745, 0.0363103, 0.0250095, 0.0363103, -0.0253452, 0.0363103, -0.0283665, 0.0363103, -0.0028534, 0.0363103, 0.01561, , , , , , , 
0.0367759, 0.0068818, 0.0410192, -0.0125887, 1.0665, -159.3292694, 1.0665, -718.5975952, 1.0665, -98.0487823, 0.0367759, -0.0095674, 0.0367759, 0.0243381, 0.0367759, -0.0270237, 0.0367759, -0.0602579, 0.0367759, -0.002182, 0.0367759, 0.0052033, , , , , , , 
0.0372414, -0.0431373, 0.0415385, -0.0085603, 1.08, -609.3292847, 1.08, -728.1707764, 1.08, -68.4146347, 0.0372414, -0.0095674, 0.0372414, 0.0246738, 0.0372414, -0.0290379, 0.0372414, -0.0686503, 0.0372414, -0.002182, 0.0372414, -0.0182956, , , , , , , 
0.0377069, -0.0649577, 0.0420577, -0.0077211, 1.0935, -360.4878235, 1.0935, -306.2195129, 1.0935, 27.3780499, 0.0377069, -0.0104067, 0.0377069, 0.0256809, 0.0377069, -0.0280308, 0.0377069, -0.061265, 0.0377069, -0.0035248, 0.0377069, -0.0357519, , , , , , , 
0.0381724, -0.0538796, 0.0425769, -0.0099031, 1.107, -111.9512253, 1.107, 12.0121956, 1.107, 60, 0.0381724, -0.0115816, 0.0381724, 0.0260166, 0.0381724, -0.024506, 0.0381724, -0.0458228, 0.0381724, -0.0035248, 0.0381724, -0.0263523, , , , , , , 
0.0386379, -0.0256809, 0.0430962, -0.0102388, 1.1205, -90.3658524, 1.1205, -213.1097565, 1.1205, -54.1463432, 0.0386379, -0.0115816, 0.0386379, 0.0260166, 0.0386379, -0.0240024, 0.0386379, -0.0157778, 0.0386379, -0.0028534, 0.0386379, 0.014435, , , , , , , 
0.0391034, -0.0028534, 0.0436154, -0.008896, 1.134, -23.9634151, 1.134, -64.5121994, 1.134, -110.8536606, 0.0391034, -0.0099031, 0.0391034, 0.0270237, 0.0391034, -0.0275273, 0.0391034, -0.0139315, 0.0391034, -0.0025177, 0.0391034, 0.0515297, , , , , , , 
0.039569, 0.0038605, 0.0441346, -0.0078889, 1.1475, 55.6097565, 1.1475, -568.6585693, 1.1475, -164.3292694, 0.039569, -0.0078889, 0.039569, 0.0290379, 0.039569, -0.0310521, 0.039569, -0.0458228, 0.039569, -0.0028534, 0.039569, 0.0542153, , , , , , , 
0.0400345, 0.0003357, 0.0446538, -0.0105745, 1.161, -49.6341476, 1.161, -228.23172, 1.161, -166.0975647, 0.0400345, -0.0078889, 0.0400345, 0.0293736, 0.0400345, -0.0330663, 0.0400345, -0.0676432, 0.0400345, -0.0025177, 0.0400345, 0.030045, , , , , , , 
0.0405, -0.0075532, 0.0451731, -0.0149386, 1.1745, 113.2317123, 1.1745, 134.0853729, 1.1745, -105.4878082, 0.0405, -0.0105745, 0.0405, 0.0288701, 0.0405, -0.0340734, 0.0405, -0.0609293, 0.0405, -0.0025177, 0.0405, 0.0065461, , , , , , , 
0.0409655, -0.0124208, 0.0456923, -0.0157778, 1.188, 193.7195129, 1.188, -22.8048782, 1.188, -109.0243912, 0.0409655, -0.012253, 0.0409655, 0.0287022, 0.0409655, -0.0354162, 0.0409655, -0.0404517, 0.0409655, -0.0031891, 0.0409655, -0.0085603, , , , , , , 
0.041431, -0.0135958, 0.0462115, -0.0149386, 1.2015, 169.4512177, 1.2015, -108.9634171, 1.2015, -89.4512253, 0.041431, -0.0097353, 0.041431, 0.0287022, 0.041431, -0.0354162, 0.041431, -0.0332341, 0.041431, -0.0036927, 0.041431, -0.0203098, , , , , , , 
0.0418966, -0.0124208, 0.0467308, -0.0149386, 1.215, 117.0731735, 1.215, -134.2682953, 1.215, -46.8902435, 0.0418966, -0.0048676, 0.0418966, 0.0273594, 0.0418966, -0.033402, 0.0418966, -0.040116, 0.0418966, -0.0020142, 0.0418966, -0.0229953, , , , , , , 
0.0423621, -0.0092317, 0.04725, -0.0146029, 1.2285, 95.5487823, 1.2285, -223.8414612, 1.2285, -26.6463413, 0.0423621, -0.0028534, 0.0423621, 0.0253452, 0.0423621, -0.0305486, 0.0423621, -0.0441444, 0.0423621, -0.0015106, 0.0423621, -0.0070497, , , , , , , 
0.0428276, -0.0068818, 0.0477692, -0.0162814, 1.242, 71.9512177, 1.242, -378.9024353, 1.242, -13.2926836, 0.0428276, -0.0035248, 0.0428276, 0.0243381, 0.0428276, -0.0276951, 0.0428276, -0.0198062, 0.0428276, -0.0018463, 0.0428276, 0.0196384, , , , , , , 
0.0432931, -0.0082246, 0.0482885, -0.0179599, 1.2555, 64.0243912, 1.2555, -362.012207, 1.2555, -20.7926826, 0.0432931, -0.0041962, 0.0432931, 0.0250095, 0.0432931, -0.0246738, 0.0432931, 0.0035248, 0.0432931, -0.0008392, 0.0432931, 0.0280308, , , , , , , 
0.0437586, -0.0090639, 0.0488077, -0.018967, 1.269, 48.9024391, 1.269, -202.86586, 1.269, -25.8536587, 0.0437586, -0.0043641, 0.0437586, 0.0273594, 0.0437586, -0.0219883, 0.0437586, -0.0142672, 0.0437586, -0.0008392, 0.0437586, 0.0092317, , , , , , , 
0.0442241, -0.0099031, 0.0493269, -0.0196384, 1.2825, 80.2439041, 1.2825, -85.0609741, 1.2825, -18.9024391, 0.0442241, -0.0062104, 0.0442241, 0.0276951, 0.0442241, -0.0219883, 0.0442241, -0.0384375, 0.0442241, -0.0018463, 0.0442241, -0.0125887, , , , , , , 
0.0446897, -0.0139315, 0.0498462, -0.0176242, 1.296, 93.5975647, 1.296, -19.1463413, 1.296, -18.5975609, 0.0446897, -0.0082246, 0.0446897, 0.0270237, 0.0446897, -0.0265202, 0.0446897, -0.0438087, 0.0446897, -0.0018463, 0.0446897, -0.0162814, , , , , , , 
0.0451552, -0.0263523, 0.0503654, -0.0149386, 1.3095, 85.6097565, 1.3095, 11.4634151, 1.3095, -11.8292685, 0.0451552, -0.008896, 0.0451552, 0.0253452, 0.0451552, -0.030045, 0.0451552, -0.0404517, 0.0451552, -0.0010071, 0.0451552, -0.0132601, , , , , , , 
0.0456207, -0.0404517, 0.0508846, -0.0129244, 1.323, 120.0609818, 1.323, 59.6341476, 1.323, -28.1707325, 0.0456207, -0.0102388, 0.0456207, 0.0263523, 0.0456207, -0.0303807, 0.0456207, -0.0290379, 0.0456207, -0.0015106, 0.0456207, -0.0226596, , , , , , , 
0.0460862, -0.0417945, 0.0514038, -0.0117494, 1.3365, 120, 1.3365, 23.8414631, 1.3365, -22.8048782, 0.0460862, -0.012253, 0.0460862, 0.027863, 0.0460862, -0.0313878, 0.0460862, -0.0025177, 0.0460862, -0.0028534, 0.0460862, -0.0525368, , , , , , , 
0.0465517, -0.0303807, 0.0519231, -0.012253, 1.35, 110.0609818, 1.35, -90.3658524, 1.35, -10.1219511, 0.0465517, -0.0129244, 0.0465517, 0.0273594, 0.0465517, -0.0344091, 0.0465517, -0.0065461, 0.0465517, -0.0035248, 0.0465517, -0.100206, , , , , , , 
0.0470172, -0.0142672, 0.0524423, -0.0137636, 1.3635, 105.18293, 1.3635, -128.6585388, 1.3635, -11.4024391, 0.0470172, -0.0139315, 0.0470172, 0.0263523, 0.0470172, -0.036759, 0.0470172, -0.0424659, 0.0470172, -0.0018463, 0.0470172, -0.1505608, , , , , , , 
0.0474828, 0.0139315, 0.0529615, -0.0149386, 1.377, 117.7439041, 1.377, -120.6707382, 1.377, -20.3048782, 0.0474828, -0.0152743, 0.0474828, 0.0253452, 0.0474828, -0.0359197, 0.0474828, -0.0637827, 0.0474828, -0.0005035, 0.0474828, -0.1913481, , , , , , , 
0.0479483, 0.0454871, 0.0534808, -0.014435, 1.3905, 131.2804871, 1.3905, -107.3780518, 1.3905, -25.3658543, 0.0479483, -0.0166171, 0.0479483, 0.0256809, 0.0479483, -0.0307164, 0.0479483, -0.0609293, 0.0479483, -0.0015106, 0.0479483, -0.2178683, , , , , , , 
0.0484138, 0.0510262, 0.054, -0.0125887, 1.404, 133.3536682, 1.404, -71.3414688, 1.404, -26.5243912, 0.0484138, -0.0166171, 0.0484138, 0.0253452, 0.0484138, -0.0250095, 0.0484138, -0.047837, 0.0484138, -0.0030213, 0.0484138, -0.1963836, , , , , , , 
0.0488793, 0.0347448, 0.0545192, -0.0112459, 1.4175, 133.8414612, 1.4175, -55.18293, 1.4175, -26.7682934, 0.0488793, -0.0162814, 0.0488793, 0.0253452, 0.0488793, -0.0216526, 0.0488793, -0.0203098, 0.0488793, -0.0038605, 0.0488793, -0.1205158, , , , , , , 
0.0493448, 0.0149386, 0.0550385, -0.0105745, 1.431, 136.0365906, 1.431, -46.0975609, 1.431, -25.7317085, 0.0493448, -0.0162814, 0.0493448, 0.0240024, 0.0493448, -0.0209812, 0.0493448, 0.0001678, 0.0493448, -0.0038605, 0.0493448, -0.0370947, , , , , , , 
0.0498103, -0.0092317, 0.0555577, -0.0109102, 1.4445, 132.9268341, 1.4445, -46.1585388, 1.4445, -20.6707325, 0.0498103, -0.0164492, 0.0498103, 0.0246738, 0.0498103, -0.0219883, 0.0498103, -0.0236667, 0.0498103, -0.0028534, 0.0498103, 0.0307164, , , , , , , 
0.0502759, -0.0313878, 0.0560769, -0.0104067, 1.458, 126.2804871, 1.458, -40.9146347, 1.458, -15.1219511, 0.0502759, -0.0164492, 0.0502759, 0.026688, 0.0502759, -0.0236667, 0.0502759, -0.0525368, 0.0502759, -0.002182, 0.0502759, 0.0636149, , , , , , , 
0.0507414, -0.0337377, 0.0565962, -0.0114137, 1.4715, 117.7439041, 1.4715, -50.7926826, 1.4715, -14.2682934, 0.0507414, -0.0169528, 0.0507414, 0.0273594, 0.0507414, -0.0250095, 0.0507414, -0.0532082, 0.0507414, -0.0025177, 0.0507414, 0.0404517, , , , , , , 
0.0512069, -0.0176242, 0.0571154, -0.0132601, 1.485, 104.6951218, 1.485, -59.9390259, 1.485, -11.7073174, 0.0512069, -0.0166171, 0.0512069, 0.026688, 0.0512069, -0.0270237, 0.0512069, -0.0407874, 0.0512069, -0.0015106, 0.0512069, -0.0018463, , , , , , , 
0.0516724, -0.012253, 0.0576346, -0.0149386, 1.4985, 80.1219559, 1.4985, -54.7560997, 1.4985, -6.280488, 0.0516724, -0.0159457, 0.0516724, 0.0253452, 0.0516724, -0.0293736, 0.0516724, -0.0273594, 0.0516724, -0.0005035, 0.0516724, -0.0196384, , , , , , , 
0.0521379, -0.0273594, 0.0581538, -0.0146029, 1.512, 59.1463432, 1.512, -44.8780479, 1.512, -8.0487804, 0.0521379, -0.0146029, 0.0521379, 0.024506, 0.0521379, -0.0297093, 0.0521379, -0.002182, 0.0521379, -0.0005035, 0.0521379, -0.0011749, , , , , , , 
0.0526034, -0.0404517, 0.0586731, -0.0146029, 1.5255, 48.7195129, 1.5255, -23.1097565, 1.5255, -11.5853662, 0.0526034, -0.0146029, 0.0526034, 0.0240024, 0.0526034, -0.0290379, 0.0526034, -0.0038605, 0.0526034, -0.0015106, 0.0526034, 0.03122, , , , , , , 
0.053069, -0.043473, 0.0591923, -0.01561, 1.539, 38.5365868, 1.539, 12.560976, 1.539, -11.9512196, 0.053069, -0.0152743, 0.053069, 0.0240024, 0.053069, -0.0287022, 0.053069, -0.0364233, 0.053069, -0.0015106, 0.053069, 0.036759, , , , , , , 
0.0535345, -0.042298, 0.0597115, -0.0152743, 1.5525, 4.5731707, 1.5525, 33.5975609, 1.5525, -20.5487804, 0.0535345, -0.01561, 0.0535345, 0.0229953, 0.0535345, -0.0283665, 0.0535345, -0.0582437, 0.0535345, -0.0016785, 0.0535345, 0.0078889, , , , , , , 
0.054, -0.036759, 0.0602308, -0.0149386, 1.566, -26.4634151, 1.566, -55.7317085, 1.566, -43.7804871, 0.054, -0.0151064, 0.054, 0.0219883, 0.054, -0.0256809, 0.054, -0.0569009, 0.054, -0.0015106, 0.054, -0.0404517, , , , , , , 
0.0544655, -0.0243381, 0.06075, -0.0115816, 1.5795, -145.36586, 1.5795, -77.4390259, 1.5795, -5.0609756, 0.0544655, -0.0139315, 0.0544655, 0.0226596, 0.0544655, -0.0226596, 0.0544655, -0.0441444, 0.0544655, -0.002182, 0.0544655, -0.0891279, , , , , , , 
0.054931, -0.0127565, 0.0612692, -0.008896, 1.593, -160.4878082, 1.593, 40.5487823, 1.593, 40, 0.054931, -0.0142672, 0.054931, 0.0240024, 0.054931, -0.0216526, 0.054931, -0.04448, 0.054931, -0.0035248, 0.054931, -0.1008774, , , , , , , 
0.0553966, -0.0115816, 0.0617885, -0.005539, 1.6065, 32.9268303, 1.6065, 420.7926941, 1.6065, 49.7560997, 0.0553966, -0.01561, 0.0553966, 0.0240024, 0.0553966, -0.0228275, 0.0553966, -0.0552224, 0.0553966, -0.0041962, 0.0553966, -0.0547189, , , , , , , 
0.0558621, -0.0199741, 0.0623077, -0.0036927, 1.62, 37.9268303, 1.62, 262.8658447, 1.62, -30.1829281, 0.0558621, -0.0166171, 0.0558621, 0.0226596, 0.0558621, -0.023331, 0.0558621, -0.0632792, 0.0558621, -0.0048676, 0.0558621, 0.0099031, , , , , , , 
0.0563276, -0.0297093, 0.0628269, -0.0043641, 1.6335, 6.4024391, 1.6335, -100.9756088, 1.6335, -61.5243912, 0.0563276, -0.0176242, 0.0563276, 0.0218204, 0.0563276, -0.0260166, 0.0563276, -0.0438087, 0.0563276, -0.0035248, 0.0563276, 0.0332341, , , , , , , 
0.0567931, -0.0283665, 0.0633462, -0.0072175, 1.647, 25.1829281, 1.647, -181.2804871, 1.647, -13.9634151, 0.0567931, -0.0176242, 0.0567931, 0.0213169, 0.0567931, -0.0307164, 0.0567931, -0.0167849, 0.0567931, -0.0028534, 0.0567931, 0.0078889, , , , , , , 
0.0572586, -0.0142672, 0.0638654, -0.0095674, 1.6605, 64.0243912, 1.6605, -136.0975647, 1.6605, -30.3048782, 0.0572586, -0.0169528, 0.0572586, 0.023331, 0.0572586, -0.0377661, 0.0572586, -0.024506, 0.0572586, -0.002182, 0.0572586, -0.0246738, , , , , , , 
0.0577241, 0.0031891, 0.0643846, -0.0102388, 1.674, 46.8292694, 1.674, 49.4512215, 1.674, -20.3658543, 0.0577241, -0.0166171, 0.0577241, 0.023331, 0.0577241, -0.0441444, 0.0577241, -0.0399481, 0.0577241, -0.002182, 0.0577241, -0.0488441, , , , , , , 
0.0581897, 0.0142672, 0.0649038, -0.0117494, 1.6875, -24.8780499, 1.6875, -70.6097565, 1.6875, -7.8048782, 0.0581897, -0.0149386, 0.0581897, 0.0209812, 0.0581897, -0.0446479, 0.0581897, -0.0397803, 0.0581897, -0.0041962, 0.0581897, -0.0726787, , , , , , , 
0.0586552, 0.011078, 0.0654231, -0.0135958, 1.701, 3.1097562, 1.701, -17.3780499, 1.701, -23.9634151, 0.0586552, -0.012253, 0.0586552, 0.0196384, 0.0586552, -0.0377661, 0.0586552, -0.0323949, 0.0586552, -0.0050355, 0.0586552, -0.0814069, , , , , , , 
0.0591207, 0.0052033, 0.0659423, -0.0132601, 1.7145, 36.9512215, 1.7145, -26.5853672, 1.7145, -32.0121956, 0.0591207, -0.0109102, 0.0591207, 0.0203098, 0.0591207, -0.0263523, 0.0591207, -0.0204776, 0.0591207, -0.0052033, 0.0591207, -0.0592508, , , , , , , 
0.0595862, -0.0005035, 0.0664615, -0.0129244, 1.728, 38.0487823, 1.728, -54.5731735, 1.728, -28.780489, 0.0595862, -0.012253, 0.0595862, 0.0206455, 0.0595862, -0.0179599, 0.0595862, 0.0053712, 0.0595862, -0.0048676, 0.0595862, -0.0209812, , , , , , , 
0.0600517, -0.0157778, 0.0669808, -0.0129244, 1.7415, 13.4146347, 1.7415, 2.6829269, 1.7415, -28.5975609, 0.0600517, -0.0125887, 0.0600517, 0.0206455, 0.0600517, -0.0132601, 0.0600517, 0.0015106, 0.0600517, -0.0035248, 0.0600517, 0.0139315, , , , , , , 
0.0605172, -0.0318914, 0.0675, -0.0104067, 1.755, 32.1951218, 1.755, -66.9512177, 1.755, -25.3048782, 0.0605172, -0.0119173, 0.0605172, 0.0206455, 0.0605172, -0.0105745, 0.0605172, -0.0337377, 0.0605172, -0.0041962, 0.0605172, 0.0414588, , , , , , , 
0.0609828, -0.0317235, 0.0680192, -0.0092317, 1.7685, 41.341465, 1.7685, -89.3292694, 1.7685, -23.5975609, 0.0609828, -0.012253, 0.0609828, 0.0206455, 0.0609828, -0.0078889, 0.0609828, -0.0595865, 0.0609828, -0.005539, 0.0609828, 0.0575723, , , , , , , 
0.0614483, -0.01561, 0.0685385, -0.0104067, 1.782, 26.2195129, 1.782, -57.0121956, 1.782, -22.3170738, 0.0614483, -0.0132601, 0.0614483, 0.0206455, 0.0614483, -0.0077211, 0.0614483, -0.0706645, 0.0614483, -0.0060426, 0.0614483, 0.0569009, , , , , , , 
0.0619138, -0.0001678, 0.0690577, -0.012253, 1.7955, 30.8536587, 1.7955, -42.8048782, 1.7955, -23.7195129, 0.0619138, -0.0139315, 0.0619138, 0.0193027, 0.0619138, -0.0102388, 0.0619138, -0.0777142, 0.0619138, -0.0058747, 0.0619138, 0.0428016, , , , , , , 
0.0623793, 0.0065461, 0.0695769, -0.0125887, 1.809, 33.5975609, 1.809, -58.3536606, 1.809, -23.2317085, 0.0623793, -0.0135958, 0.0623793, 0.0186313, 0.0623793, -0.0159457, 0.0623793, -0.0599222, 0.0623793, -0.0035248, 0.0623793, 0.0399481, , , , , , , 
0.0628448, 0.0041962, 0.0700962, -0.0120851, 1.8225, 30.1219521, 1.8225, -23.9634151, 1.8225, -22.0731716, 0.0628448, -0.0130922, 0.0628448, 0.0199741, 0.0628448, -0.0219883, 0.0628448, -0.0303807, 0.0628448, -0.002182, 0.0628448, 0.0532082, , , , , , , 
0.0633103, -0.0003357, 0.0706154, -0.0119173, 1.836, 30.4268303, 1.836, -3.9024391, 1.836, -23.4146347, 0.0633103, -0.0127565, 0.0633103, 0.0218204, 0.0633103, -0.0246738, 0.0633103, -0.0370947, 0.0633103, -0.0028534, 0.0633103, 0.0589151, , , , , , , 
0.0637759, -0.0045319, 0.0711346, -0.0112459, 1.8495, 29.7560978, 1.8495, -7.1951222, 1.8495, -23.4756107, 0.0637759, -0.0139315, 0.0637759, 0.0229953, 0.0637759, -0.026688, 0.0637759, -0.054551, 0.0637759, -0.0031891, 0.0637759, 0.0495155, , , , , , , 
0.0642414, -0.0125887, 0.0716538, -0.011078, 1.863, 31.4024391, 1.863, -22.9268303, 1.863, -21.2195129, 0.0642414, -0.0149386, 0.0642414, 0.0216526, 0.0642414, -0.0281987, 0.0642414, -0.0515297, 0.0642414, -0.002182, 0.0642414, 0.0387732, , , , , , , 
0.0647069, -0.0209812, 0.0721731, -0.012253, 1.8765, 29.8780499, 1.8765, -30.7926846, 1.8765, -17.8658543, 0.0647069, -0.01561, 0.0647069, 0.0206455, 0.0647069, -0.0283665, 0.0647069, -0.0431373, 0.0647069, -0.0015106, 0.0647069, 0.0354162, , , , , , , 
