Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 10:38:32
Collection Length (seconds):, 5.8185
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius right (85873), ,  Gastrocnemius left (85904), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
4.9000345, -0.0139315, 4.9000345, 0.033402, 4.9000345, -0.005539, 4.9000345, 0.0159457, 4.9000345, 0.0099031, 4.9000345, 0.0199741, 4.9000345, -0.0271916, 4.9000345, -0.0370947, , , , , , , , , , , , , , , , , , , , , , 
4.9005, -0.0135958, 4.9005, 0.0515297, 4.9005, -0.0068818, 4.9005, 0.0169528, 4.9005, 0.0011749, 4.9005, 0.0152743, 4.9005, -0.0303807, 4.9005, -0.0397803, , , , , , , , , , , , , , , , , , , , , , 
4.9009655, -0.0129244, 4.9009655, 0.0622721, 4.9009655, -0.0078889, 4.9009655, 0.0169528, 4.9009655, -0.005539, 4.9009655, 0.0112459, 4.9009655, -0.0323949, 4.9009655, -0.0397803, , , , , , , , , , , , , , , , , , , , , , 
4.901431, -0.0125887, 4.901431, 0.0552224, 4.901431, -0.008896, 4.901431, 0.0176242, 4.901431, -0.0075532, 4.901431, 0.0092317, 4.901431, -0.0323949, 4.901431, -0.0370947, , , , , , , , , , , , , , , , , , , , , , 
4.9018966, -0.0129244, 4.9018966, 0.0340734, 4.9018966, -0.0097353, 4.9018966, 0.0184634, 4.9018966, -0.0070497, 4.9018966, 0.0077211, 4.9018966, -0.0323949, 4.9018966, -0.0337377, , , , , , , , , , , , , , , , , , , , , , 
4.9023621, -0.0135958, 4.9023621, 0.0139315, 4.9023621, -0.0102388, 4.9023621, 0.018967, 4.9023621, -0.0092317, 4.9023621, 0.0038605, 4.9023621, -0.0323949, 4.9023621, -0.0303807, , , , , , , , , , , , , , , , , , , , , , 
4.9028276, -0.0135958, 4.9028276, 0.0052033, 4.9028276, -0.0095674, 4.9028276, 0.0179599, 4.9028276, -0.0115816, 4.9028276, 0.0003357, 4.9028276, -0.0313878, 4.9028276, -0.0283665, , , , , , , , , , , , , , , , , , , , , , 
4.9032931, -0.012253, 4.9032931, 0.002182, 4.9032931, -0.0095674, 4.9032931, 0.0166171, 4.9032931, -0.01561, 4.9032931, -0.0010071, 4.9032931, -0.0303807, 4.9032931, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
4.9037586, -0.0112459, 4.9037586, -0.0028534, 4.9037586, -0.0109102, 4.9037586, 0.0146029, 4.9037586, -0.0240024, 4.9037586, -0.0001678, 4.9037586, -0.0303807, 4.9037586, -0.0250095, , , , , , , , , , , , , , , , , , , , , , 
4.9042241, -0.0129244, 4.9042241, -0.0087282, 4.9042241, -0.0109102, 4.9042241, 0.0135958, 4.9042241, -0.0303807, 4.9042241, 0.0010071, 4.9042241, -0.0303807, 4.9042241, -0.0213169, , , , , , , , , , , , , , , , , , , , , , 
4.9046897, -0.0151064, 4.9046897, -0.012253, 4.9046897, -0.0112459, 4.9046897, 0.0140993, 4.9046897, -0.0280308, 4.9046897, 0.0011749, 4.9046897, -0.0283665, 4.9046897, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
4.9051552, -0.0162814, 4.9051552, -0.0142672, 4.9051552, -0.0129244, 4.9051552, 0.0146029, 4.9051552, -0.0203098, 4.9051552, 0.002182, 4.9051552, -0.0270237, 4.9051552, -0.008896, , , , , , , , , , , , , , , , , , , , , , 
4.9056207, -0.0162814, 4.9056207, -0.0172885, 4.9056207, -0.0146029, 4.9056207, 0.0135958, 4.9056207, -0.0149386, 4.9056207, 0.0016785, 4.9056207, -0.0263523, 4.9056207, -0.0058747, , , , , , , , , , , , , , , , , , , , , , 
4.9060862, -0.0149386, 4.9060862, -0.0194705, 4.9060862, -0.0142672, 4.9060862, 0.0125887, 4.9060862, -0.0142672, 4.9060862, 0.0003357, 4.9060862, -0.0256809, 4.9060862, -0.0045319, , , , , , , , , , , , , , , , , , , , , , 
4.9065517, -0.0149386, 4.9065517, -0.018967, 4.9065517, -0.012253, 4.9065517, 0.0132601, 4.9065517, -0.0152743, 4.9065517, -0.0008392, 4.9065517, -0.0250095, 4.9065517, -0.0028534, , , , , , , , , , , , , , , , , , , , , , 
4.9070172, -0.0162814, 4.9070172, -0.018967, 4.9070172, -0.0112459, 4.9070172, 0.0146029, 4.9070172, -0.0149386, 4.9070172, -0.0028534, 4.9070172, -0.0243381, 4.9070172, -0.0003357, , , , , , , , , , , , , , , , , , , , , , 
4.9074828, -0.01561, 4.9074828, -0.0224918, 4.9074828, -0.0115816, 4.9074828, 0.01561, 4.9074828, -0.0142672, 4.9074828, -0.0050355, 4.9074828, -0.0253452, 4.9074828, -0.0008392, , , , , , , , , , , , , , , , , , , , , , 
4.9079483, -0.0152743, 4.9079483, -0.0256809, 4.9079483, -0.011078, 4.9079483, 0.0162814, 4.9079483, -0.0157778, 4.9079483, -0.0041962, 4.9079483, -0.0276951, 4.9079483, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
4.9084138, -0.0157778, 4.9084138, -0.0263523, 4.9084138, -0.0102388, 4.9084138, 0.0157778, 4.9084138, -0.0169528, 4.9084138, -0.0028534, 4.9084138, -0.0283665, 4.9084138, -0.0048676, , , , , , , , , , , , , , , , , , , , , , 
4.9088793, -0.0162814, 4.9088793, -0.0256809, 4.9088793, -0.0099031, 4.9088793, 0.01561, 4.9088793, -0.0176242, 4.9088793, -0.002182, 4.9088793, -0.0285344, 4.9088793, -0.0063783, , , , , , , , , , , , , , , , , , , , , , 
4.9093448, -0.0162814, 4.9093448, -0.0256809, 4.9093448, -0.0099031, 4.9093448, 0.0159457, 4.9093448, -0.0203098, 4.9093448, -0.0041962, 4.9093448, -0.0290379, 4.9093448, -0.0092317, , , , , , , , , , , , , , , , , , , , , , 
4.9098103, -0.0159457, 4.9098103, -0.0251774, 4.9098103, -0.0104067, 4.9098103, 0.0172885, 4.9098103, -0.0216526, 4.9098103, -0.0060426, 4.9098103, -0.0287022, 4.9098103, -0.012253, , , , , , , , , , , , , , , , , , , , , , 
4.9102759, -0.01561, 4.9102759, -0.0246738, 4.9102759, -0.0099031, 4.9102759, 0.0193027, 4.9102759, -0.0219883, 4.9102759, -0.0068818, 4.9102759, -0.0283665, 4.9102759, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
4.9107414, -0.0162814, 4.9107414, -0.0250095, 4.9107414, -0.008896, 4.9107414, 0.0203098, 4.9107414, -0.0216526, 4.9107414, -0.0057069, 4.9107414, -0.0280308, 4.9107414, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
4.9112069, -0.0151064, 4.9112069, -0.0243381, 4.9112069, -0.0075532, 4.9112069, 0.0209812, 4.9112069, -0.0216526, 4.9112069, -0.0048676, 4.9112069, -0.0283665, 4.9112069, -0.0191348, , , , , , , , , , , , , , , , , , , , , , 
4.9116724, -0.0132601, 4.9116724, -0.0240024, 4.9116724, -0.0063783, 4.9116724, 0.0199741, 4.9116724, -0.0206455, 4.9116724, -0.0046998, 4.9116724, -0.0290379, 4.9116724, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
4.9121379, -0.0129244, 4.9121379, -0.0246738, 4.9121379, -0.0068818, 4.9121379, 0.0193027, 4.9121379, -0.0199741, 4.9121379, -0.0048676, 4.9121379, -0.0287022, 4.9121379, -0.0146029, , , , , , , , , , , , , , , , , , , , , , 
4.9126034, -0.0129244, 4.9126034, -0.0243381, 4.9126034, -0.0070497, 4.9126034, 0.0198062, 4.9126034, -0.0216526, 4.9126034, -0.005539, 4.9126034, -0.0283665, 4.9126034, -0.014435, , , , , , , , , , , , , , , , , , , , , , 
4.913069, -0.0135958, 4.913069, -0.0219883, 4.913069, -0.0075532, 4.913069, 0.0204776, 4.913069, -0.0219883, 4.913069, -0.005539, 4.913069, -0.0280308, 4.913069, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
4.9135345, -0.0129244, 4.9135345, -0.0196384, 4.9135345, -0.0062104, 4.9135345, 0.0199741, 4.9135345, -0.0219883, 4.9135345, -0.0060426, 4.9135345, -0.0273594, 4.9135345, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
4.914, -0.0117494, 4.914, -0.0179599, 4.914, -0.0068818, 4.914, 0.017792, 4.914, -0.0224918, 4.914, -0.0072175, 4.914, -0.0270237, 4.914, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
4.9144655, -0.0115816, 4.9144655, -0.0179599, 4.9144655, -0.0085603, 4.9144655, 0.0159457, 4.9144655, -0.0240024, 4.9144655, -0.0075532, 4.9144655, -0.0270237, 4.9144655, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
4.914931, -0.0115816, 4.914931, -0.0196384, 4.914931, -0.0095674, 4.914931, 0.0162814, 4.914931, -0.0260166, 4.914931, -0.0085603, 4.914931, -0.0270237, 4.914931, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
4.9153966, -0.0104067, 4.9153966, -0.0209812, 4.9153966, -0.008896, 4.9153966, 0.0166171, 4.9153966, -0.0260166, 4.9153966, -0.0102388, 4.9153966, -0.0270237, 4.9153966, -0.0077211, , , , , , , , , , , , , , , , , , , , , , 
4.9158621, -0.0095674, 4.9158621, -0.0209812, 4.9158621, -0.0082246, 4.9158621, 0.0166171, 4.9158621, -0.0253452, 4.9158621, -0.011078, 4.9158621, -0.026688, 4.9158621, 0.0105745, , , , , , , , , , , , , , , , , , , , , , 
4.9163276, -0.0090639, 4.9163276, -0.021149, 4.9163276, -0.008896, 4.9163276, 0.0159457, 4.9163276, -0.0263523, 4.9163276, -0.0095674, 4.9163276, -0.0265202, 4.9163276, 0.0209812, , , , , , , , , , , , , , , , , , , , , , 
4.9167931, -0.0085603, 4.9167931, -0.021149, 4.9167931, -0.0102388, 4.9167931, 0.0159457, 4.9167931, -0.027863, 4.9167931, -0.0078889, 4.9167931, -0.0263523, 4.9167931, 0.0124208, , , , , , , , , , , , , , , , , , , , , , 
4.9172586, -0.0102388, 4.9172586, -0.0199741, 4.9172586, -0.0105745, 4.9172586, 0.0169528, 4.9172586, -0.0276951, 4.9172586, -0.0062104, 4.9172586, -0.026688, 4.9172586, -0.0001678, , , , , , , , , , , , , , , , , , , , , , 
4.9177241, -0.0115816, 4.9177241, -0.018967, 4.9177241, -0.011078, 4.9177241, 0.0181277, 4.9177241, -0.0280308, 4.9177241, -0.0048676, 4.9177241, -0.0273594, 4.9177241, -0.005539, , , , , , , , , , , , , , , , , , , , , , 
4.9181897, -0.0117494, 4.9181897, -0.0152743, 4.9181897, -0.0115816, 4.9181897, 0.0179599, 4.9181897, -0.0293736, 4.9181897, -0.0052033, 4.9181897, -0.0287022, 4.9181897, -0.008896, , , , , , , , , , , , , , , , , , , , , , 
4.9186552, -0.0124208, 4.9186552, -0.0115816, 4.9186552, -0.0097353, 4.9186552, 0.0172885, 4.9186552, -0.0297093, 4.9186552, -0.0062104, 4.9186552, -0.0285344, 4.9186552, -0.014435, , , , , , , , , , , , , , , , , , , , , , 
4.9191207, -0.012253, 4.9191207, -0.0104067, 4.9191207, -0.0075532, 4.9191207, 0.0169528, 4.9191207, -0.0292058, 4.9191207, -0.0045319, 4.9191207, -0.0276951, 4.9191207, -0.021149, , , , , , , , , , , , , , , , , , , , , , 
4.9195862, -0.0109102, 4.9195862, -0.0124208, 4.9195862, -0.0083925, 4.9195862, 0.0159457, 4.9195862, -0.0297093, 4.9195862, -0.0030213, 4.9195862, -0.0270237, 4.9195862, -0.0263523, , , , , , , , , , , , , , , , , , , , , , 
4.9200517, -0.0109102, 4.9200517, -0.0137636, 4.9200517, -0.011078, 4.9200517, 0.0162814, 4.9200517, -0.0303807, 4.9200517, -0.0062104, 4.9200517, -0.0273594, 4.9200517, -0.0271916, , , , , , , , , , , , , , , , , , , , , , 
4.9205172, -0.012253, 4.9205172, -0.0149386, 4.9205172, -0.012253, 4.9205172, 0.0169528, 4.9205172, -0.0305486, 4.9205172, -0.0124208, 4.9205172, -0.0276951, 4.9205172, -0.026688, , , , , , , , , , , , , , , , , , , , , , 
4.9209828, -0.0135958, 4.9209828, -0.0146029, 4.9209828, -0.011078, 4.9209828, 0.0167849, 4.9209828, -0.0307164, 4.9209828, -0.0142672, 4.9209828, -0.0290379, 4.9209828, -0.0263523, , , , , , , , , , , , , , , , , , , , , , 
4.9214483, -0.0139315, 4.9214483, -0.0119173, 4.9214483, -0.0105745, 4.9214483, 0.0169528, 4.9214483, -0.0292058, 4.9214483, -0.0072175, 4.9214483, -0.0293736, 4.9214483, -0.0253452, , , , , , , , , , , , , , , , , , , , , , 
4.9219138, -0.0152743, 4.9219138, -0.0095674, 4.9219138, -0.0105745, 4.9219138, 0.01561, 4.9219138, -0.0285344, 4.9219138, 0.0011749, 4.9219138, -0.0290379, 4.9219138, -0.0256809, , , , , , , , , , , , , , , , , , , , , , 
4.9223793, -0.01561, 4.9223793, -0.0085603, 4.9223793, -0.0095674, 4.9223793, 0.0139315, 4.9223793, -0.0303807, 4.9223793, 0.0058747, 4.9223793, -0.0293736, 4.9223793, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
4.9228448, -0.0142672, 4.9228448, -0.0085603, 4.9228448, -0.0083925, 4.9228448, 0.0135958, 4.9228448, -0.0325628, 4.9228448, 0.0063783, 4.9228448, -0.0307164, 4.9228448, -0.0320592, , , , , , , , , , , , , , , , , , , , , , 
4.9233103, -0.0135958, 4.9233103, -0.0090639, 4.9233103, -0.0085603, 4.9233103, 0.0149386, 4.9233103, -0.0327306, 4.9233103, 0.0038605, 4.9233103, -0.0310521, 4.9233103, -0.0344091, , , , , , , , , , , , , , , , , , , , , , 
4.9237759, -0.0135958, 4.9237759, -0.008896, 4.9237759, -0.0095674, 4.9237759, 0.0166171, 4.9237759, -0.0310521, 4.9237759, 0.0018463, 4.9237759, -0.0303807, 4.9237759, -0.0337377, , , , , , , , , , , , , , , , , , , , , , 
4.9242414, -0.0135958, 4.9242414, -0.0077211, 4.9242414, -0.0085603, 4.9242414, 0.0182956, 4.9242414, -0.0307164, 4.9242414, 0.0011749, 4.9242414, -0.0288701, 4.9242414, -0.0323949, , , , , , , , , , , , , , , , , , , , , , 
4.9247069, -0.0135958, 4.9247069, -0.0068818, 4.9247069, -0.0070497, 4.9247069, 0.0199741, 4.9247069, -0.0310521, 4.9247069, 0.002182, 4.9247069, -0.0273594, 4.9247069, -0.0297093, , , , , , , , , , , , , , , , , , , , , , 
4.9251724, -0.0125887, 4.9251724, -0.0068818, 4.9251724, -0.0082246, 4.9251724, 0.0196384, 4.9251724, -0.0317235, 4.9251724, 0.0031891, 4.9251724, -0.0258488, 4.9251724, -0.0293736, , , , , , , , , , , , , , , , , , , , , , 
4.9256379, -0.012253, 4.9256379, -0.0082246, 4.9256379, -0.0092317, 4.9256379, 0.0171206, 4.9256379, -0.0323949, 4.9256379, 0.0035248, 4.9256379, -0.0250095, 4.9256379, -0.0337377, , , , , , , , , , , , , , , , , , , , , , 
4.9261034, -0.0119173, 4.9261034, -0.008896, 4.9261034, -0.0105745, 4.9261034, 0.01561, 4.9261034, -0.0327306, 4.9261034, 0.0025177, 4.9261034, -0.0253452, 4.9261034, -0.0411231, , , , , , , , , , , , , , , , , , , , , , 
4.926569, -0.0112459, 4.926569, -0.0082246, 4.926569, -0.011078, 4.926569, 0.0166171, 4.926569, -0.0323949, 4.926569, 0.0025177, 4.926569, -0.0250095, 4.926569, -0.0500191, , , , , , , , , , , , , , , , , , , , , , 
4.9270345, -0.0095674, 4.9270345, -0.0078889, 4.9270345, -0.0105745, 4.9270345, 0.0182956, 4.9270345, -0.0330663, 4.9270345, 0.0028534, 4.9270345, -0.0265202, 4.9270345, -0.0565652, , , , , , , , , , , , , , , , , , , , , , 
4.9275, -0.0095674, 4.9275, -0.0095674, 4.9275, -0.0104067, 4.9275, 0.0182956, 4.9275, -0.0327306, 4.9275, 0.0031891, 4.9275, -0.0283665, 4.9275, -0.0605936, , , , , , , , , , , , , , , , , , , , , , 
4.9279655, -0.0092317, 4.9279655, -0.0105745, 4.9279655, -0.0105745, 4.9279655, 0.0172885, 4.9279655, -0.0317235, 4.9279655, 0.0035248, 4.9279655, -0.0290379, 4.9279655, -0.0597543, , , , , , , , , , , , , , , , , , , , , , 
4.928431, -0.0085603, 4.928431, -0.0095674, 4.928431, -0.0099031, 4.928431, 0.0166171, 4.928431, -0.0307164, 4.928431, 0.0031891, 4.928431, -0.0293736, 4.928431, -0.0527047, , , , , , , , , , , , , , , , , , , , , , 
4.9288966, -0.0075532, 4.9288966, -0.0072175, 4.9288966, -0.0097353, 4.9288966, 0.0159457, 4.9288966, -0.0310521, 4.9288966, 0.0031891, 4.9288966, -0.0310521, 4.9288966, -0.0419623, , , , , , , , , , , , , , , , , , , , , , 
4.9293621, -0.0085603, 4.9293621, -0.0065461, 4.9293621, -0.0099031, 4.9293621, 0.0166171, 4.9293621, -0.0317235, 4.9293621, 0.002182, 4.9293621, -0.0317235, 4.9293621, -0.0357519, , , , , , , , , , , , , , , , , , , , , , 
4.9298276, -0.0109102, 4.9298276, -0.0082246, 4.9298276, -0.0109102, 4.9298276, 0.0186313, 4.9298276, -0.0313878, 4.9298276, 0.002182, 4.9298276, -0.0323949, 4.9298276, -0.0344091, , , , , , , , , , , , , , , , , , , , , , 
4.9302931, -0.0115816, 4.9302931, -0.0083925, 4.9302931, -0.0115816, 4.9302931, 0.0206455, 4.9302931, -0.0297093, 4.9302931, 0.0038605, 4.9302931, -0.0323949, 4.9302931, -0.0364233, , , , , , , , , , , , , , , , , , , , , , 
4.9307586, -0.0115816, 4.9307586, -0.0075532, 4.9307586, -0.0115816, 4.9307586, 0.0216526, 4.9307586, -0.0283665, 4.9307586, 0.0031891, 4.9307586, -0.0310521, 4.9307586, -0.0417945, , , , , , , , , , , , , , , , , , , , , , 
4.9312241, -0.0117494, 4.9312241, -0.0095674, 4.9312241, -0.0115816, 4.9312241, 0.021149, 4.9312241, -0.0290379, 4.9312241, 0.002182, 4.9312241, -0.0290379, 4.9312241, -0.0491798, , , , , , , , , , , , , , , , , , , , , , 
4.9316897, -0.0119173, 4.9316897, -0.0115816, 4.9316897, -0.0102388, 4.9316897, 0.0199741, 4.9316897, -0.0303807, 4.9316897, 0.0025177, 4.9316897, -0.0290379, 4.9316897, -0.0528725, , , , , , , , , , , , , , , , , , , , , , 
4.9321552, -0.012253, 4.9321552, -0.0112459, 4.9321552, -0.0083925, 4.9321552, 0.0203098, 4.9321552, -0.030045, 4.9321552, 0.0031891, 4.9321552, -0.0292058, 4.9321552, -0.0508583, , , , , , , , , , , , , , , , , , , , , , 
4.9326207, -0.0129244, 4.9326207, -0.0095674, 4.9326207, -0.0082246, 4.9326207, 0.0213169, 4.9326207, -0.0305486, 4.9326207, 0.0035248, 4.9326207, -0.0283665, 4.9326207, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
4.9330862, -0.0132601, 4.9330862, -0.0085603, 4.9330862, -0.0102388, 4.9330862, 0.0209812, 4.9330862, -0.030045, 4.9330862, 0.0035248, 4.9330862, -0.0283665, 4.9330862, 0.0031891, , , , , , , , , , , , , , , , , , , , , , 
4.9335517, -0.0125887, 4.9335517, -0.0095674, 4.9335517, -0.0115816, 4.9335517, 0.0226596, 4.9335517, -0.0290379, 4.9335517, 0.0035248, 4.9335517, -0.0285344, 4.9335517, 0.0216526, , , , , , , , , , , , , , , , , , , , , , 
4.9340172, -0.012253, 4.9340172, -0.008896, 4.9340172, -0.012253, 4.9340172, 0.0226596, 4.9340172, -0.0287022, 4.9340172, 0.0041962, 4.9340172, -0.0276951, 4.9340172, 0.0135958, , , , , , , , , , , , , , , , , , , , , , 
4.9344828, -0.0125887, 4.9344828, -0.0078889, 4.9344828, -0.0124208, 4.9344828, 0.0213169, 4.9344828, -0.0280308, 4.9344828, 0.0052033, 4.9344828, -0.0263523, 4.9344828, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
4.9349483, -0.0132601, 4.9349483, -0.0058747, 4.9349483, -0.0139315, 4.9349483, 0.0213169, 4.9349483, -0.0263523, 4.9349483, 0.0062104, 4.9349483, -0.026688, 4.9349483, -0.0464942, , , , , , , , , , , , , , , , , , , , , , 
4.9354138, -0.012253, 4.9354138, -0.0058747, 4.9354138, -0.0149386, 4.9354138, 0.023331, 4.9354138, -0.0256809, 4.9354138, 0.005539, 4.9354138, -0.0260166, 4.9354138, -0.0354162, , , , , , , , , , , , , , , , , , , , , , 
4.9358793, -0.012253, 4.9358793, -0.0078889, 4.9358793, -0.0142672, 4.9358793, 0.024506, 4.9358793, -0.0265202, 4.9358793, 0.0045319, 4.9358793, -0.0240024, 4.9358793, 0.0011749, , , , , , , , , , , , , , , , , , , , , , 
4.9363448, -0.0125887, 4.9363448, -0.008896, 4.9363448, -0.0132601, 4.9363448, 0.023331, 4.9363448, -0.027863, 4.9363448, 0.0058747, 4.9363448, -0.0240024, 4.9363448, 0.0345769, , , , , , , , , , , , , , , , , , , , , , 
4.9368103, -0.0129244, 4.9368103, -0.0092317, 4.9368103, -0.0125887, 4.9368103, 0.0226596, 4.9368103, -0.0276951, 4.9368103, 0.0078889, 4.9368103, -0.0243381, 4.9368103, 0.0656291, , , , , , , , , , , , , , , , , , , , , , 
4.9372759, -0.0139315, 4.9372759, -0.008896, 4.9372759, -0.0129244, 4.9372759, 0.0240024, 4.9372759, -0.026688, 4.9372759, 0.0092317, 4.9372759, -0.0236667, 4.9372759, 0.0686503, , , , , , , , , , , , , , , , , , , , , , 
4.9377414, -0.0142672, 4.9377414, -0.008896, 4.9377414, -0.0142672, 4.9377414, 0.0240024, 4.9377414, -0.0256809, 4.9377414, 0.0085603, 4.9377414, -0.0243381, 4.9377414, 0.0354162, , , , , , , , , , , , , , , , , , , , , , 
4.9382069, -0.0137636, 4.9382069, -0.008896, 4.9382069, -0.0135958, 4.9382069, 0.0224918, 4.9382069, -0.0256809, 4.9382069, 0.0048676, 4.9382069, -0.0263523, 4.9382069, -0.0058747, , , , , , , , , , , , , , , , , , , , , , 
4.9386724, -0.0129244, 4.9386724, -0.0095674, 4.9386724, -0.0115816, 4.9386724, 0.0216526, 4.9386724, -0.0256809, 4.9386724, 0.0025177, 4.9386724, -0.030045, 4.9386724, -0.0303807, , , , , , , , , , , , , , , , , , , , , , 
4.9391379, -0.012253, 4.9391379, -0.0097353, 4.9391379, -0.011078, 4.9391379, 0.0226596, 4.9391379, -0.0250095, 4.9391379, 0.0035248, 4.9391379, -0.033402, 4.9391379, -0.0421302, , , , , , , , , , , , , , , , , , , , , , 
4.9396034, -0.012253, 4.9396034, -0.0090639, 4.9396034, -0.0119173, 4.9396034, 0.0236667, 4.9396034, -0.0256809, 4.9396034, 0.0052033, 4.9396034, -0.036759, 4.9396034, -0.0488441, , , , , , , , , , , , , , , , , , , , , , 
4.940069, -0.0142672, 4.940069, -0.0082246, 4.940069, -0.0135958, 4.940069, 0.0240024, 4.940069, -0.0246738, 4.940069, 0.0062104, 4.940069, -0.0384375, 4.940069, -0.0558938, , , , , , , , , , , , , , , , , , , , , , 
4.9405345, -0.0162814, 4.9405345, -0.0068818, 4.9405345, -0.0149386, 4.9405345, 0.0226596, 4.9405345, -0.023331, 4.9405345, 0.0058747, 4.9405345, -0.0374304, 4.9405345, -0.0562295, , , , , , , , , , , , , , , , , , , , , , 
4.941, -0.0159457, 4.941, -0.0062104, 4.941, -0.0146029, 4.941, 0.0218204, 4.941, -0.0219883, 4.941, 0.0052033, 4.941, -0.0370947, 4.941, -0.0381018, , , , , , , , , , , , , , , , , , , , , , 
4.9414655, -0.01561, 4.9414655, -0.0065461, 4.9414655, -0.0129244, 4.9414655, 0.0218204, 4.9414655, -0.0226596, 4.9414655, 0.0048676, 4.9414655, -0.0377661, 4.9414655, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
4.941931, -0.0149386, 4.941931, -0.0068818, 4.941931, -0.0115816, 4.941931, 0.0206455, 4.941931, -0.0240024, 4.941931, 0.0041962, 4.941931, -0.0381018, 4.941931, -0.0112459, , , , , , , , , , , , , , , , , , , , , , 
4.9423966, -0.0146029, 4.9423966, -0.0082246, 4.9423966, -0.0109102, 4.9423966, 0.0191348, 4.9423966, -0.023331, 4.9423966, 0.0036927, 4.9423966, -0.0377661, 4.9423966, -0.021149, , , , , , , , , , , , , , , , , , , , , , 
4.9428621, -0.0162814, 4.9428621, -0.0105745, 4.9428621, -0.0095674, 4.9428621, 0.0199741, 4.9428621, -0.0219883, 4.9428621, 0.0031891, 4.9428621, -0.0357519, 4.9428621, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
4.9433276, -0.018967, 4.9433276, -0.0112459, 4.9433276, -0.0102388, 4.9433276, 0.0219883, 4.9433276, -0.021149, 4.9433276, 0.0035248, 4.9433276, -0.0342412, 4.9433276, -0.0246738, , , , , , , , , , , , , , , , , , , , , , 
4.9437931, -0.0182956, 4.9437931, -0.0102388, 4.9437931, -0.0112459, 4.9437931, 0.0216526, 4.9437931, -0.0216526, 4.9437931, 0.0023499, 4.9437931, -0.0330663, 4.9437931, -0.0226596, , , , , , , , , , , , , , , , , , , , , , 
4.9442586, -0.0159457, 4.9442586, -0.008896, 4.9442586, -0.0115816, 4.9442586, 0.0209812, 4.9442586, -0.0226596, 4.9442586, 0.0011749, 4.9442586, -0.0313878, 4.9442586, -0.0260166, , , , , , , , , , , , , , , , , , , , , , 
4.9447241, -0.01561, 4.9447241, -0.0102388, 4.9447241, -0.0102388, 4.9447241, 0.0213169, 4.9447241, -0.0229953, 4.9447241, 0.0015106, 4.9447241, -0.0283665, 4.9447241, -0.0315557, , , , , , , , , , , , , , , , , , , , , , 
4.9451897, -0.0181277, 4.9451897, -0.0119173, 4.9451897, -0.0095674, 4.9451897, 0.0206455, 4.9451897, -0.021149, 4.9451897, -0.0001678, 4.9451897, -0.0263523, 4.9451897, -0.0350805, , , , , , , , , , , , , , , , , , , , , , 
4.9456552, -0.0196384, 4.9456552, -0.0109102, 4.9456552, -0.0092317, 4.9456552, 0.0206455, 4.9456552, -0.0203098, 4.9456552, -0.0028534, 4.9456552, -0.0263523, 4.9456552, -0.0370947, , , , , , , , , , , , , , , , , , , , , , 
4.9461207, -0.0196384, 4.9461207, -0.0092317, 4.9461207, -0.008896, 4.9461207, 0.0213169, 4.9461207, -0.0219883, 4.9461207, -0.0036927, 4.9461207, -0.0265202, 4.9461207, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
