Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:07:04 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
0.6549828, -2.3856413, 0.7305577, 0.1399863, , , , , , , 0.6549828, -0.2856794, 0.6549828, 0.0461585, 0.6549828, -0.0001678, 0.6549828, -0.2103151, 0.6549828, -0.0152743, 0.6549828, -0.0666361, , , , , , , 
0.6554483, -2.2140993, 0.7310769, 0.1555962, , , , , , , 0.6554483, -0.2640269, 0.6554483, 0.0253452, 0.6554483, -0.002182, 0.6554483, -0.1980621, 0.6554483, 0.0323949, 0.6554483, -0.0391089, , , , , , , 
0.6559138, -2.0757916, 0.7315962, 0.1713741, , , , , , , 0.6559138, -0.2526131, 0.6559138, 0.0041962, 0.6559138, -0.0043641, 0.6559138, -0.2015869, 0.6559138, 0.040116, 0.6559138, -0.0062104, , , , , , , 
0.6563793, -1.9821317, 0.7321154, 0.1858091, , , , , , , 0.6563793, -0.2479133, 0.6563793, -0.0132601, 0.6563793, -0.0075532, 0.6563793, -0.178088, 0.6563793, 0.002182, 0.6563793, -0.0318914, , , , , , , 
0.6568448, -1.9076066, 0.7326346, 0.1980621, , , , , , , 0.6568448, -0.2452277, 0.6568448, -0.0310521, 0.6568448, -0.0149386, 0.6568448, -0.1164874, 0.6568448, -0.0528725, 0.6568448, -0.0565652, , , , , , , 
0.6573103, -1.8016938, 0.7331538, 0.2072938, , , , , , , 0.6573103, -0.2455634, 0.6573103, -0.0498512, 0.6573103, -0.0260166, 0.6573103, -0.0515297, 0.6573103, -0.0760357, 0.6573103, -0.0124208, , , , , , , 
0.6577759, -1.6561685, 0.7336731, 0.2101472, , , , , , , 0.6577759, -0.2521096, 0.6577759, -0.0619364, 0.6577759, -0.0354162, 0.6577759, -0.0139315, 0.6577759, -0.0585794, 0.6577759, 0.0661326, , , , , , , 
0.6582414, -1.5081254, 0.7341923, 0.2017548, , , , , , , 0.6582414, -0.2593271, 0.6582414, -0.0639506, 0.6582414, -0.0372625, 0.6582414, 0.008896, 0.6582414, -0.0256809, 0.6582414, 0.1059129, , , , , , , 
0.6587069, -1.3778744, 0.7347115, 0.1837949, , , , , , , 0.6587069, -0.2586557, 0.6587069, -0.054551, 0.6587069, -0.0323949, 0.6587069, 0.0213169, 0.6587069, -0.005539, 0.6587069, 0.0548867, , , , , , , 
0.6591724, -1.2506447, 0.7352308, 0.1596246, , , , , , , 0.6591724, -0.2539559, 0.6591724, -0.0337377, 0.6591724, -0.0260166, 0.6591724, -0.005539, 0.6591724, -0.0015106, 0.6591724, -0.047837, , , , , , , 
0.6596379, -1.1262684, 0.73575, 0.1327687, , , , , , , 0.6596379, -0.2539559, 0.6596379, -0.0129244, 0.6596379, -0.0243381, 0.6596379, -0.0572366, 0.6596379, -0.0008392, 0.6596379, -0.1049058, , , , , , , 
0.6601034, -1.0159915, 0.7362692, 0.1082628, , , , , , , 0.6601034, -0.2593271, 0.6601034, -0.0023499, 0.6601034, -0.0263523, 0.6601034, -0.0656291, 0.6601034, 0.0077211, 0.6601034, -0.0884565, , , , , , , 
0.660569, -0.9166247, 0.7367885, 0.0803998, , , , , , , 0.660569, -0.266041, 0.660569, 0.0097353, 0.660569, -0.0273594, 0.660569, -0.0035248, 0.660569, 0.0218204, 0.660569, -0.0592508, , , , , , , 
0.6610345, -0.813901, 0.7373077, 0.0493477, , , , , , , 0.6610345, -0.2695659, 0.6610345, 0.0340734, 0.6610345, -0.0256809, 0.6610345, 0.111284, 0.6610345, 0.0303807, 0.6610345, -0.064622, , , , , , , 
0.6615, -0.7162127, 0.7378269, 0.0193027, , , , , , , 0.6615, -0.2700694, 0.6615, 0.0622721, 0.6615, -0.0236667, 0.6615, 0.2401923, 0.6615, 0.0293736, 0.6615, -0.0849317, , , , , , , 
0.6619655, -0.6326238, 0.7383462, -0.0097353, , , , , , , 0.6619655, -0.2702373, 0.6619655, 0.0793927, 0.6619655, -0.023331, 0.6619655, 0.3086748, 0.6619655, 0.0260166, 0.6619655, -0.0909743, , , , , , , 
0.662431, -0.5560845, 0.7388654, -0.0352483, , , , , , , 0.662431, -0.2687266, 0.662431, 0.0793927, 0.662431, -0.0251774, 0.662431, 0.2831617, 0.662431, 0.0265202, 0.662431, -0.0683146, , , , , , , 
0.6628966, -0.4812238, 0.7393846, -0.0538796, , , , , , , 0.6628966, -0.2673838, 0.6628966, 0.0636149, 0.6628966, -0.0270237, 0.6628966, 0.1965515, 0.6628966, 0.0253452, 0.6628966, -0.021149, , , , , , , 
0.6633621, -0.4046845, 0.7399038, -0.0652934, , , , , , , 0.6633621, -0.2673838, 0.6633621, 0.0360876, 0.6633621, -0.0276951, 0.6633621, 0.0985275, 0.6633621, 0.0159457, 0.6633621, 0.0117494, , , , , , , 
0.6638276, -0.3221027, 0.7404231, -0.0673075, , , , , , , 0.6638276, -0.2677195, 0.6638276, 0.0045319, 0.6638276, -0.0273594, 0.6638276, 0.0253452, 0.6638276, 0.0003357, 0.6638276, -0.0005035, , , , , , , 
0.6642931, -0.2378424, 0.7409423, -0.0619364, , , , , , , 0.6642931, -0.2670481, 0.6642931, -0.018967, 0.6642931, -0.0270237, 0.6642931, -0.0149386, 0.6642931, -0.0182956, 0.6642931, -0.0260166, , , , , , , 
0.6647586, -0.1696956, 0.7414615, -0.0569009, , , , , , , 0.6647586, -0.2599985, 0.6647586, -0.0350805, 0.6647586, -0.026688, 0.6647586, -0.0236667, 0.6647586, -0.0293736, 0.6647586, -0.0330663, , , , , , , 
0.6652241, -0.1218585, 0.7419808, -0.0693217, , , , , , , 0.6652241, -0.2521096, 0.6652241, -0.047837, 0.6652241, -0.0270237, 0.6652241, -0.0005035, 0.6652241, -0.0248417, 0.6652241, -0.0350805, , , , , , , 
0.6656897, -0.0793927, 0.7425, -0.1050736, , , , , , , 0.6656897, -0.2502632, 0.6656897, -0.0535439, 0.6656897, -0.0290379, 0.6656897, 0.0461585, 0.6656897, -0.0115816, 0.6656897, -0.0414588, , , , , , , 
0.6661552, -0.0354162, 0.7430192, -0.1529107, , , , , , , 0.6661552, -0.2558022, 0.6661552, -0.0513619, 0.6661552, -0.0313878, 0.6661552, 0.0951705, 0.6661552, -0.0031891, 0.6661552, -0.0528725, , , , , , , 
0.6666207, 0.0102388, 0.7435385, -0.1921874, , , , , , , 0.6666207, -0.265034, 0.6666207, -0.0506905, 0.6666207, -0.0347448, 0.6666207, 0.1260548, 0.6666207, 0.0005035, 0.6666207, -0.054551, , , , , , , 
0.6670862, 0.0558938, 0.7440577, -0.2166934, , , , , , , 0.6670862, -0.2740978, 0.6670862, -0.0582437, 0.6670862, -0.0364233, 0.6670862, 0.1294118, 0.6670862, 0.0038605, 0.6670862, -0.0480049, , , , , , , 
0.6675517, 0.1005417, 0.7445769, -0.2321355, , , , , , , 0.6675517, -0.2767834, 0.6675517, -0.0713359, 0.6675517, -0.0364233, 0.6675517, 0.1176623, 0.6675517, 0.0078889, 0.6675517, -0.0485084, , , , , , , 
0.6680172, 0.1468681, 0.7450962, -0.2432136, , , , , , , 0.6680172, -0.2784619, 0.6680172, -0.0814069, 0.6680172, -0.0374304, 0.6680172, 0.1085985, 0.6680172, 0.0146029, 0.6680172, -0.0303807, , , , , , , 
0.6684828, 0.2012512, 0.7456154, -0.2514382, , , , , , , 0.6684828, -0.2870222, 0.6684828, -0.0861067, 0.6684828, -0.0386053, 0.6684828, 0.1077592, 0.6684828, 0.024506, 0.6684828, 0.0073854, , , , , , , 
0.6689483, 0.2581521, 0.7461346, -0.2568093, , , , , , , 0.6689483, -0.3029679, 0.6689483, -0.0897993, 0.6689483, -0.040116, 0.6689483, 0.1166552, 0.6689483, 0.0246738, 0.6689483, 0.0065461, , , , , , , 
0.6694138, 0.3041428, 0.7466538, -0.265034, , , , , , , 0.6694138, -0.3210956, 0.6694138, -0.096849, 0.6694138, -0.0417945, 0.6694138, 0.1263905, 0.6694138, 0.0112459, 0.6694138, -0.0740215, , , , , , , 
0.6698793, 0.339559, 0.7471731, -0.2767834, , , , , , , 0.6698793, -0.3355306, 0.6698793, -0.1059129, 0.6698793, -0.0438087, 0.6698793, 0.1337758, 0.6698793, -0.0078889, 0.6698793, -0.1566033, , , , , , , 
0.6703448, 0.3644007, 0.7476923, -0.2848402, , , , , , , 0.6703448, -0.3474479, 0.6703448, -0.1159838, 0.6703448, -0.0464942, 0.6703448, 0.1485466, 0.6703448, -0.023331, 0.6703448, -0.145861, , , , , , , 
0.6708103, 0.3677577, 0.7482115, -0.2834974, , , , , , , 0.6708103, -0.3627222, 0.6708103, -0.1267262, 0.6708103, -0.0471656, 0.6708103, 0.1827878, 0.6708103, -0.0256809, 0.6708103, -0.0894636, , , , , , , 
0.6712759, 0.336202, 0.7487308, -0.2729229, , , , , , , 0.6712759, -0.3808499, 0.6712759, -0.1398184, 0.6712759, -0.0485084, 0.6712759, 0.2420386, 0.6712759, -0.0109102, 0.6712759, -0.0616007, , , , , , , 
0.6717414, 0.2841688, 0.74925, -0.2558022, , , , , , , 0.6717414, -0.3969635, 0.6717414, -0.1478752, 0.6717414, -0.0498512, 0.6717414, 0.269398, 0.6717414, 0.0018463, 0.6717414, -0.0656291, , , , , , , 
0.6722069, 0.2529488, 0.7497692, -0.2368353, , , , , , , 0.6722069, -0.40972, 0.6722069, -0.1461967, 0.6722069, -0.0535439, 0.6722069, 0.1775845, 0.6722069, -0.0072175, 0.6722069, -0.0720073, , , , , , , 
0.6726724, 0.2707408, 0.7502885, -0.2190433, , , , , , , 0.6726724, -0.4214694, 0.6726724, -0.1346151, 0.6726724, -0.0538796, 0.6726724, 0.0023499, 0.6726724, -0.0246738, 0.6726724, -0.0649577, , , , , , , 
0.6731379, 0.3221027, 0.7508077, -0.2009155, , , , , , , 0.6731379, -0.4305333, 0.6731379, -0.1159838, 0.6731379, -0.0500191, 0.6731379, -0.1206836, 0.6731379, -0.0283665, 0.6731379, -0.0518654, , , , , , , 
0.6736034, 0.3872282, 0.7513269, -0.1804379, , , , , , , 0.6736034, -0.4365759, 0.6736034, -0.0877852, 0.6736034, -0.0475013, 0.6736034, -0.1461967, 0.6736034, -0.0157778, 0.6736034, -0.0471656, , , , , , , 
0.674069, 0.4367437, 0.7518462, -0.1577783, , , , , , , 0.674069, -0.4429541, 0.674069, -0.047837, 0.674069, -0.0481727, 0.674069, -0.1401541, 0.674069, 0.0005035, 0.674069, -0.0357519, , , , , , , 
0.6745345, 0.4429541, 0.7523654, -0.1294118, , , , , , , 0.6745345, -0.4503395, 0.6745345, -0.0062104, 0.6745345, -0.0498512, 0.6745345, -0.1660029, 0.6745345, 0.0085603, 0.6745345, -0.0276951, , , , , , , 
0.675, 0.4194553, 0.7528846, -0.0955062, , , , , , , 0.675, -0.4540322, 0.675, 0.0216526, 0.675, -0.0505226, 0.675, -0.1769131, 0.675, 0.0112459, 0.675, -0.0481727, , , , , , , 
0.6754655, 0.4016632, 0.7534038, -0.0605936, , , , , , , 0.6754655, -0.4513466, 0.6754655, 0.0307164, 0.6754655, -0.0501869, 0.6754655, -0.1240406, 0.6754655, 0.0109102, 0.6754655, -0.079057, , , , , , , 
0.675931, 0.4003204, 0.7539231, -0.0268559, , , , , , , 0.675931, -0.4459754, 0.675931, 0.0287022, 0.675931, -0.0486763, 0.675931, -0.0605936, 0.675931, -0.0068818, 0.675931, -0.1062486, , , , , , , 
0.6763966, 0.3882353, 0.7544423, 0.0030213, , , , , , , 0.6763966, -0.4406043, 0.6763966, 0.023331, 0.6763966, -0.0471656, 0.6763966, -0.0293736, 0.6763966, -0.0419623, 0.6763966, -0.1404898, , , , , , , 
0.6768621, 0.3600366, 0.7549615, 0.0287022, , , , , , , 0.6768621, -0.4367437, 0.6768621, 0.0191348, 0.6768621, -0.0468299, 0.6768621, -0.0431373, 0.6768621, -0.0619364, 0.6768621, -0.1654994, , , , , , , 
0.6773276, 0.3563439, 0.7554808, 0.0500191, , , , , , , 0.6773276, -0.4355688, 0.6773276, 0.0219883, 0.6773276, -0.049012, 0.6773276, -0.0659648, 0.6773276, -0.0475013, 0.6773276, -0.1347829, , , , , , , 
0.6777931, 0.3825284, 0.756, 0.0659648, , , , , , , 0.6777931, -0.4318761, 0.6777931, 0.0327306, 0.6777931, -0.0498512, 0.6777931, -0.0659648, 0.6777931, -0.0159457, 0.6777931, -0.0580758, , , , , , , 
0.6782586, 0.4093843, 0.7565192, 0.0780499, , , , , , , 0.6782586, -0.4204623, 0.6782586, 0.0508583, 0.6782586, -0.0485084, 0.6782586, -0.061265, 0.6782586, 0.0139315, 0.6782586, -0.012253, , , , , , , 
0.6787241, 0.424155, 0.7570385, 0.0911421, , , , , , , 0.6787241, -0.4036774, 0.6787241, 0.0720073, 0.6787241, -0.04448, 0.6787241, -0.0412909, 0.6787241, 0.0392767, 0.6787241, -0.0290379, , , , , , , 
0.6791897, 0.4268406, 0.7575577, 0.1032273, , , , , , , 0.6791897, -0.3862211, 0.6791897, 0.094667, 0.6791897, -0.0411231, 0.6791897, -0.0538796, 0.6791897, 0.0619364, 0.6791897, -0.0664683, , , , , , , 
0.6796552, 0.4124056, 0.7580769, 0.1085985, , , , , , , 0.6796552, -0.3701076, 0.6796552, 0.1139696, 0.6796552, -0.0374304, 0.6796552, -0.1250477, 0.6796552, 0.0703288, 0.6796552, -0.0758679, , , , , , , 
0.6801207, 0.3895781, 0.7585962, 0.1116197, , , , , , , 0.6801207, -0.3570153, 0.6801207, 0.1230335, 0.6801207, -0.0320592, 0.6801207, -0.1841306, 0.6801207, 0.0553902, 0.6801207, -0.04448, , , , , , , 
0.6805862, 0.3633936, 0.7591154, 0.1173266, , , , , , , 0.6805862, -0.3472801, 0.6805862, 0.1253834, 0.6805862, -0.0283665, 0.6805862, -0.1926909, 0.6805862, 0.0327306, 0.6805862, -0.0208133, , , , , , , 
0.6810517, 0.3301595, 0.7596346, 0.1230335, , , , , , , 0.6810517, -0.3348592, 0.6810517, 0.1223621, 0.6810517, -0.0276951, 0.6810517, -0.1653315, 0.6810517, 0.0182956, 0.6810517, -0.0340734, , , , , , , 
0.6815172, 0.2865187, 0.7601538, 0.1233692, , , , , , , 0.6815172, -0.3210956, 0.6815172, 0.1153124, 0.6815172, -0.0287022, 0.6815172, -0.1237049, 0.6815172, 0.0097353, 0.6815172, -0.0797284, , , , , , , 
0.6819828, 0.2485847, 0.7606731, 0.1163195, , , , , , , 0.6819828, -0.3090105, 0.6819828, 0.1085985, 0.6819828, -0.030045, 0.6819828, -0.0864424, 0.6819828, 0.0068818, 0.6819828, -0.131426, , , , , , , 
0.6824483, 0.2166934, 0.7611923, 0.1072557, , , , , , , 0.6824483, -0.3012894, 0.6824483, 0.1028916, 0.6824483, -0.0310521, 0.6824483, -0.0793927, 0.6824483, 0.0095674, 0.6824483, -0.1144732, , , , , , , 
0.6829138, 0.2042725, 0.7617115, 0.100206, , , , , , , 0.6829138, -0.2969253, 0.6829138, 0.0918135, 0.6829138, -0.0330663, 0.6829138, -0.1122911, 0.6829138, 0.0105745, 0.6829138, -0.0303807, , , , , , , 
0.6833793, 0.2224002, 0.7622308, 0.0921492, , , , , , , 0.6833793, -0.290547, 0.6833793, 0.0755322, 0.6833793, -0.0323949, 0.6833793, -0.1552605, 0.6833793, 0.0052033, 0.6833793, 0.0317235, , , , , , , 
0.6838448, 0.2623484, 0.76275, 0.0817426, , , , , , , 0.6838448, -0.2777905, 0.6838448, 0.0641184, 0.6838448, -0.0310521, 0.6838448, -0.184802, 0.6838448, -0.0045319, 0.6838448, 0.0407874, , , , , , , 
0.6843103, 0.3026322, 0.7632692, 0.0666361, , , , , , , 0.6843103, -0.2635233, 0.6843103, 0.0699931, 0.6843103, -0.0303807, 0.6843103, -0.2086366, 0.6843103, -0.0099031, 0.6843103, 0.01561, , , , , , , 
0.6847759, 0.3268025, 0.7637885, 0.0501869, , , , , , , 0.6847759, -0.2499275, 0.6847759, 0.0938277, 0.6847759, -0.0302129, 0.6847759, -0.2291142, 0.6847759, -0.0068818, 0.6847759, -0.0041962, , , , , , , 
0.6852414, 0.3449302, 0.7643077, 0.0414588, , , , , , , 0.6852414, -0.2348211, 0.6852414, 0.128069, 0.6852414, -0.0275273, 0.6852414, -0.2408637, 0.6852414, 0.0011749, 0.6852414, 0.0077211, , , , , , , 
0.6857069, 0.3744717, 0.7648269, 0.0370947, , , , , , , 0.6857069, -0.2177005, 0.6857069, 0.1545892, 0.6857069, -0.0253452, 0.6857069, -0.2569772, 0.6857069, 0.0099031, 0.6857069, 0.0459907, , , , , , , 
0.6861724, 0.4234836, 0.7653462, 0.0303807, , , , , , , 0.6861724, -0.2022583, 0.6861724, 0.1654994, 0.6861724, -0.0248417, 0.6861724, -0.2630198, 0.6861724, 0.0179599, 0.6861724, 0.1294118, , , , , , , 
0.6866379, 0.4872663, 0.7658654, 0.0199741, , , , , , , 0.6866379, -0.188159, 0.6866379, 0.1690242, 0.6866379, -0.0250095, 0.6866379, -0.2119936, 0.6866379, 0.0204776, 0.6866379, 0.2453956, , , , , , , 
0.6871034, 0.5584344, 0.7663846, 0.0041962, , , , , , , 0.6871034, -0.1764096, 0.6871034, 0.170367, 0.6871034, -0.0253452, 0.6871034, -0.1084306, 0.6871034, 0.0179599, 0.6871034, 0.2986038, , , , , , , 
0.687569, 0.6104677, 0.7669038, -0.0162814, , , , , , , 0.687569, -0.1683528, 0.687569, 0.1683528, 0.687569, -0.0256809, 0.687569, -0.01561, 0.687569, 0.0149386, 0.687569, 0.2203861, , , , , , , 
0.6880345, 0.6336309, 0.7674231, -0.0327306, , , , , , , 0.6880345, -0.1572747, 0.6880345, 0.1613031, 0.6880345, -0.0256809, 0.6880345, 0.0260166, 0.6880345, 0.0119173, 0.6880345, 0.0678111, , , , , , , 
0.6885, 0.6859998, 0.7679423, -0.0406195, , , , , , , 0.6885, -0.1404898, 0.6885, 0.1527428, 0.6885, -0.0253452, 0.6885, 0.0226596, 0.6885, 0.0062104, 0.6885, -0.0290379, , , , , , , 
0.6889655, 0.8256504, 0.7684615, -0.040116, , , , , , , 0.6889655, -0.1260548, 0.6889655, 0.1482109, 0.6889655, -0.0236667, 0.6889655, -0.0045319, 0.6889655, -0.0025177, 0.6889655, -0.0159457, , , , , , , 
0.689431, 1.1915618, 0.7689808, -0.0350805, , , , , , , 0.689431, -0.1144732, 0.689431, 0.1520714, 0.689431, -0.0209812, 0.689431, -0.0330663, 0.689431, -0.0095674, 0.689431, 0.0508583, , , , , , , 
0.6898966, 1.6541543, 0.7695, -0.0357519, , , , , , , 0.6898966, -0.1022202, 0.6898966, 0.1609674, 0.6898966, -0.018967, 0.6898966, -0.0449836, 0.6898966, -0.0075532, 0.6898966, 0.0938277, , , , , , , 
0.6903621, 1.9092851, 0.7700192, -0.0417945, , , , , , , 0.6903621, -0.0887922, 0.6903621, 0.163653, 0.6903621, -0.0204776, 0.6903621, -0.030045, 0.6903621, -0.0011749, 0.6903621, 0.0998703, , , , , , , 
0.6908276, 1.9388266, 0.7705385, -0.0475013, , , , , , , 0.6908276, -0.0763714, 0.6908276, 0.1495537, 0.6908276, -0.0236667, 0.6908276, 0.0072175, 0.6908276, 0.0078889, 0.6908276, 0.0929885, , , , , , , 
0.6912931, 1.8894789, 0.7710577, -0.051194, , , , , , , 0.6912931, -0.0663005, 0.6912931, 0.1260548, 0.6912931, -0.0256809, 0.6912931, 0.054551, 0.6912931, 0.0191348, 0.6912931, 0.0840925, , , , , , , 
0.6917586, 1.8616159, 0.7715769, -0.0522011, , , , , , , 0.6917586, -0.0595865, 0.6917586, 0.103563, 0.6917586, -0.0256809, 0.6917586, 0.0978561, 0.6917586, 0.0347448, 0.6917586, 0.0777142, , , , , , , 
0.6922241, 1.8327459, 0.7720962, -0.0552224, , , , , , , 0.6922241, -0.0540475, 0.6922241, 0.0924849, 0.6922241, -0.024506, 0.6922241, 0.1045701, 0.6922241, 0.0501869, 0.6922241, 0.0740215, , , , , , , 
0.6926897, 1.7632563, 0.7726154, -0.0599222, , , , , , , 0.6926897, -0.0481727, 0.6926897, 0.0961776, 0.6926897, -0.0240024, 0.6926897, 0.0715038, 0.6926897, 0.0532082, 0.6926897, 0.0528725, , , , , , , 
0.6931552, 1.675639, 0.7731346, -0.0632792, , , , , , , 0.6931552, -0.0491798, 0.6931552, 0.1059129, 0.6931552, -0.023331, 0.6931552, 0.0406195, 0.6931552, 0.0438087, 0.6931552, -0.0068818, , , , , , , 
0.6936207, 1.5834897, 0.7736538, -0.0619364, , , , , , , 0.6936207, -0.051194, 0.6936207, 0.1193408, 0.6936207, -0.0219883, 0.6936207, 0.0256809, 0.6936207, 0.0365911, 0.6936207, -0.0891279, , , , , , , 
0.6940862, 1.4910048, 0.7741731, -0.0599222, , , , , , , 0.6940862, -0.0417945, 0.6940862, 0.1394827, 0.6940862, -0.023331, 0.6940862, 0.0199741, 0.6940862, 0.0352483, 0.6940862, -0.1305867, , , , , , , 
0.6945517, 1.4141299, 0.7746923, -0.0572366, , , , , , , 0.6945517, -0.0199741, 0.6945517, 0.1619745, 0.6945517, -0.0270237, 0.6945517, 0.0280308, 0.6945517, 0.0313878, 0.6945517, -0.0995346, , , , , , , 
0.6950172, 1.344976, 0.7752115, -0.0532082, , , , , , , 0.6950172, -0.002182, 0.6950172, 0.1864805, 0.6950172, -0.0276951, 0.6950172, 0.0461585, 0.6950172, 0.0251774, 0.6950172, -0.0461585, , , , , , , 
0.6954828, 1.268101, 0.7757308, -0.0488441, , , , , , , 0.6954828, -0.0182956, 0.6954828, 0.2210575, 0.6954828, -0.0270237, 0.6954828, 0.0694896, 0.6954828, 0.0172885, 0.6954828, -0.0068818, , , , , , , 
0.6959483, 1.1908904, 0.77625, -0.0431373, , , , , , , 0.6959483, -0.0622721, 0.6959483, 0.2589914, 0.6959483, -0.0271916, 0.6959483, 0.1003738, 0.6959483, 0.0016785, 0.6959483, 0.0218204, , , , , , , 
0.6964138, 1.1121691, 0.7767692, -0.0379339, , , , , , , 0.6964138, -0.1017166, 0.6964138, 0.2855116, 0.6964138, -0.0276951, 0.6964138, 0.131426, 0.6964138, -0.0203098, 0.6964138, 0.0320592, , , , , , , 
0.6968793, 1.0102846, 0.7772885, -0.0317235, , , , , , , 0.6968793, -0.1250477, 0.6968793, 0.2952468, 0.6968793, -0.026688, 0.6968793, 0.1475395, 0.6968793, -0.0182956, 0.6968793, 0.0327306, , , , , , , 
0.6973448, 0.8860761, 0.7778077, -0.0243381, , , , , , , 0.6973448, -0.1438468, 0.6973448, 0.2942397, 0.6973448, -0.0256809, 0.6973448, 0.1344472, 0.6973448, 0.0203098, 0.6973448, 0.0548867, , , , , , , 
0.6978103, 0.750454, 0.7783269, -0.0152743, , , , , , , 0.6978103, -0.1673457, 0.6978103, 0.2888685, 0.6978103, -0.0256809, 0.6978103, 0.1240406, 0.6978103, 0.061265, 0.6978103, 0.0834211, , , , , , , 
0.6982759, 0.6153353, 0.7788462, -0.0048676, , , , , , , 0.6982759, -0.1794308, 0.6982759, 0.2784619, 0.6982759, -0.0256809, 0.6982759, 0.1272297, 0.6982759, 0.0762036, 0.6982759, 0.0622721, , , , , , , 
0.6987414, 0.4892805, 0.7793654, 0.0075532, , , , , , , 0.6987414, -0.1545892, 0.6987414, 0.2610056, 0.6987414, -0.0246738, 0.6987414, 0.1285725, 0.6987414, 0.0713359, 0.6987414, 0.011078, , , , , , , 
0.6992069, 0.3912566, 0.7798846, 0.0206455, , , , , , , 0.6992069, -0.1210193, 0.6992069, 0.2385138, 0.6992069, -0.0240024, 0.6992069, 0.1143053, 0.6992069, 0.0800641, 0.6992069, 0.0028534, , , , , , , 
0.6996724, 0.3427481, 0.7804038, 0.0344091, , , , , , , 0.6996724, -0.1129625, 0.6996724, 0.2153506, 0.6996724, -0.0236667, 0.6996724, 0.057908, 0.6996724, 0.103563, 0.6996724, 0.043473, , , , , , , 
0.7001379, 0.3059892, 0.7809231, 0.047837, , , , , , , 0.7001379, -0.1216907, 0.7001379, 0.194873, 0.7001379, -0.0243381, 0.7001379, -0.0179599, 0.7001379, 0.114641, 0.7001379, 0.0894636, , , , , , , 
0.7006034, 0.2442206, 0.7814423, 0.057908, , , , , , , 0.7006034, -0.1310903, 0.7006034, 0.1797665, 0.7006034, -0.0273594, 0.7006034, -0.0384375, 0.7006034, 0.100206, 0.7006034, 0.105745, , , , , , , 
0.701069, 0.1643244, 0.7819615, 0.0641184, , , , , , , 0.701069, -0.1299153, 0.701069, 0.1723812, 0.701069, -0.0290379, 0.701069, 0.0093996, 0.701069, 0.0663005, 0.701069, 0.0814069, , , , , , , 
0.7015345, 0.0820783, 0.7824808, 0.0699931, , , , , , , 0.7015345, -0.10692, 0.7015345, 0.170367, 0.7015345, -0.0293736, 0.7015345, 0.0609293, 0.7015345, 0.0213169, 0.7015345, 0.040116, , , , , , , 
0.702, -0.0105745, 0.783, 0.0777142, , , , , , , 0.702, -0.0815747, 0.702, 0.170367, 0.702, -0.0280308, 0.702, 0.0755322, 0.702, -0.023331, 0.702, 0.0176242, , , , , , , 
0.7024655, -0.1079271, 0.7835192, 0.0877852, , , , , , , 0.7024655, -0.0814069, 0.7024655, 0.1707027, 0.7024655, -0.0260166, 0.7024655, 0.0609293, 0.7024655, -0.0740215, 0.7024655, 0.0240024, , , , , , , 
0.702931, -0.19823, 0.7840385, 0.0971847, , , , , , , 0.702931, -0.1010452, 0.702931, 0.1733883, 0.702931, -0.0243381, 0.702931, 0.0627756, 0.702931, -0.1364614, 0.702931, 0.0392767, , , , , , , 
0.7033966, -0.2892042, 0.7845577, 0.1027237, , , , , , , 0.7033966, -0.1193408, 0.7033966, 0.1775845, 0.7033966, -0.0226596, 0.7033966, 0.1243763, 0.7033966, -0.1851377, 0.7033966, 0.0424659, , , , , , , 
0.7038621, -0.3756466, 0.7850769, 0.1022202, , , , , , , 0.7038621, -0.1263905, 0.7038621, 0.1876555, 0.7038621, -0.0218204, 0.7038621, 0.2464027, 0.7038621, -0.2051118, 0.7038621, 0.0396124, , , , , , , 
0.7043276, -0.437583, 0.7855962, 0.1008774, , , , , , , 0.7043276, -0.1237049, 0.7043276, 0.2079652, 0.7043276, -0.0223239, 0.7043276, 0.3452659, 0.7043276, -0.2103151, 0.7043276, 0.0407874, , , , , , , 
